rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
79,2,"Jason and the Argonauts",1963,http://www.icheckmovies.com/movies/jason+and+the+argonauts/,4068,200,14,5,175,"Jason and the Golden Fleece",http://www.imdb.com/title/tt0057197/,"2018-04-28 23:02:06",no,no,no,no
80,2,"Ju-on 2",2003,http://www.icheckmovies.com/movies/ju-on+2/,846,21,11,1,39,"Ju-On: The Grudge 2",http://www.imdb.com/title/tt0367913/,no,no,no,no,no
81,2,"King Kong",1933,http://www.icheckmovies.com/movies/king+kong/,26046,938,98,28,698,"The Eighth Wonder",http://www.imdb.com/title/tt0024216/,"2018-04-26 21:27:11",no,no,no,yes
82,2,Krull,1983,http://www.icheckmovies.com/movies/krull/,1374,38,36,2,52,,http://www.imdb.com/title/tt0085811/,"2018-11-08 00:26:35",no,no,no,no
83,2,"Yabu no naka no kuroneko",1968,http://www.icheckmovies.com/movies/yabu+no+naka+no+kuroneko/,1041,101,5,6,169,Kuroneko,http://www.imdb.com/title/tt0122136/,"2018-10-17 22:46:12",no,no,no,no
84,2,Kaidan,1964,http://www.icheckmovies.com/movies/kaidan/,2671,298,26,12,310,Kwaidan,http://www.imdb.com/title/tt0058279/,"2018-11-08 00:21:32",no,no,no,no
85,2,"La belle et la bête",1946,http://www.icheckmovies.com/movies/la+belle+et+la+bete/,8076,670,48,24,470,"Beauty and the Beast",http://www.imdb.com/title/tt0038348/,"2018-04-26 21:29:31",no,no,no,no
86,,"La caverne maudite",1898,http://www.icheckmovies.com/movies/la+caverne+maudite/,3,0,4,1,13,"The Cave of the Demons",http://www.imdb.com/title/tt0000179/,no,no,no,no,no
87,1,"La cigale et la fourmi",1897,http://www.icheckmovies.com/movies/la+cigale+et+la+fourmi-1897/,4,0,5,1,14,"The Grasshopper and the Ant",http://www.imdb.com/title/tt0222995/,no,no,no,no,no
88,1,Labyrinth,1986,http://www.icheckmovies.com/movies/labyrinth/,14684,1216,94,2,226,,http://www.imdb.com/title/tt0091369/,"2018-11-08 00:22:47",no,no,no,no
89,1,"Lady in the Water",2006,http://www.icheckmovies.com/movies/lady+in+the+water/,5567,135,332,2,75,,http://www.imdb.com/title/tt0452637/,no,no,no,no,no
90,1,"Lancelot du Lac",1974,http://www.icheckmovies.com/movies/lancelot+du+lac/,830,65,19,5,110,"Lancelot of the Lake",http://www.imdb.com/title/tt0071737/,no,no,no,no,no
91,1,"Le manoir du diable",1896,http://www.icheckmovies.com/movies/le+manoir+du+diable/,874,27,12,2,50,"The House of the Devil",http://www.imdb.com/title/tt0000091/,no,no,no,no,no
